logic,syntax,algorithm,hardware,networking,system_org,creativity,ui_design,attention_detail,problem_solving,logic_speed,syntax_speed,algorithm_speed,hardware_speed,networking_speed,system_org_speed,creativity_speed,ui_design_speed,attention_detail_speed,problem_solving_speed,logic_confidence,syntax_confidence,algorithm_confidence,hardware_confidence,networking_confidence,system_org_confidence,creativity_confidence,ui_design_confidence,attention_detail_confidence,problem_solving_confidence,IT_interest,CS_interest,CE_interest,MMA_interest,IT_accuracy,CS_accuracy,CE_accuracy,MMA_accuracy,IT_time_ratio,CS_time_ratio,CE_time_ratio,MMA_time_ratio,Track
0.569472016,0.743066145,0.746736695,0.444258444,0.941476815,0.877758391,0.383875719,0.889508895,0.655947593,0.818297813,0.82014005,1.994779538,1.180750943,1.636517658,1.780476757,0.827828047,1.460040915,1.296560093,0.523883502,0.950997336,0.467046807,1.482253141,0.881710057,0.727036789,1.676277586,0.726633015,0.560474256,1.153301735,0.343640122,0.77819904,,,,,0.470376149,0.645029161,0.567544826,0.995241481,0.496221559,0.12836391,0.076505661,0.298908869,Information Technology
0.715656634,0.496041143,0.86687889,0.529740936,0.499047073,0.904504206,0.44893684,0.45033505,0.932804288,0.820026315,0.686251459,0.536009757,0.775885337,1.993428082,1.875293891,0.849297977,1.354053535,1.35919958,1.656130222,1.005034213,0.491120409,0.265882892,0.67259862,1.056000458,0.935859927,0.768193592,0.607884516,0.612095212,1.544845373,0.824154502,,,,,0.441285033,0.702852185,0.588588769,0.87981943,0.293967315,0.491385812,0.182673979,0.031972894,Computer Science
0.340922931,0.940265992,0.352327336,0.612453767,0.637167936,0.852174588,0.321322847,0.671940882,0.830590348,0.30114442,0.853968649,0.931489533,1.244751568,1.416995036,0.584308994,1.753859214,1.729789881,1.879742113,1.772330785,0.68380063,0.291137495,0.87584793,0.438560004,0.867843947,0.372302956,1.494594253,0.55582101,1.263075573,1.472080843,0.205922744,,,,,0.745080257,0.434508178,0.881541739,0.985606797,0.068807621,0.369652413,0.497949679,0.063590288,Computer Engineering
0.451832374,0.561199632,0.429043159,0.525136894,0.99983595,0.957705518,0.302722854,0.84373545,0.717793884,0.852159391,1.228325889,1.11430513,0.507335979,1.053309027,1.559144309,1.710194638,0.679806756,0.61045039,1.732718802,0.976244961,0.554997403,0.625347629,0.217669031,0.553131431,1.558888531,1.637862842,0.205793041,0.515058634,1.243734958,0.831916311,,,,,0.904694288,0.992301471,0.495476953,0.564126557,0.548702743,0.172165737,0.014341166,0.264790354,Computer Engineering
0.557331099,0.388346918,0.419035647,0.523888687,0.873397873,0.40646096,0.646999789,0.674470067,0.3682398,0.685649077,1.268329005,1.536907753,1.697149285,1.75667594,1.277609883,1.338933391,1.451611286,1.959135018,0.61025582,1.333544192,0.706879197,0.59685339,0.71116605,0.920302652,1.115861755,0.544224151,0.939192196,1.321377926,0.224720481,0.914343344,,,,,0.417035604,0.838379948,0.87596423,0.411561259,0.646380584,0.181795877,0.124051669,0.04777187,Information Technology
0.375708551,0.543485193,0.577155366,0.989726373,0.948149426,0.961380136,0.525826695,0.452761121,0.37559096,0.59125456,1.029318431,0.965389991,0.601503131,1.057335529,1.762472859,1.450717087,1.794301426,0.586089233,0.876231451,0.893032434,0.386723737,0.524675166,0.34716076,1.046472859,1.671087629,1.394690591,0.943491589,0.265358418,0.329104612,0.528009499,,,,,0.728615349,0.971167142,0.985962366,0.93224542,0.100786823,0.346006919,0.39420169,0.159004568,Computer Engineering
0.544845591,0.625700294,0.684712173,0.724188533,0.470726457,0.423600256,0.683749156,0.546588888,0.829286609,0.608238651,0.855715644,1.067573808,1.627687139,0.535803724,1.605214977,0.824343287,1.359223394,1.051753644,1.463455934,0.638308158,0.466232896,0.667981245,1.114497198,0.388022913,0.755617159,0.349192027,0.929367849,0.574876854,1.213624408,0.388243693,,,,,0.412009866,0.845686683,0.671101377,0.661504732,0.064774427,0.43545176,0.081375267,0.418398546,Multimedia Arts
0.476095282,0.574770841,0.348256958,0.632842034,0.806888254,0.705752346,0.819822199,0.692103594,0.925958407,0.989819443,1.621949099,1.174443205,1.212856338,1.469755536,0.813981204,0.9735693,1.140576199,0.763536466,0.562064802,1.326421998,0.772202314,0.675035709,0.422385659,0.930123083,0.656791872,0.687098818,0.935069687,0.528446332,0.520448629,1.312918283,,,,,0.674855047,0.897887018,0.756545999,0.884929142,0.104794827,0.244544276,0.202043819,0.448617078,Multimedia Arts
0.754478557,0.322181464,0.687486801,0.75131252,0.802568551,0.775305365,0.95551783,0.61322015,0.319632213,0.342265397,0.86242822,0.545697476,0.86684373,0.631229446,0.829108197,0.658736079,0.594327214,0.590948545,1.198259043,0.888728026,0.650683599,0.175813612,0.595943622,0.474250586,0.665416164,0.510721616,0.567890249,0.362381556,0.38300219,0.30418085,,,,,0.987883403,0.451737318,0.450659712,0.823485171,0.182483953,0.029062385,0.41714439,0.371309273,Computer Engineering
0.691830976,0.666038949,0.650227255,0.765097301,0.532007117,0.629192541,0.562524042,0.556385182,0.566493087,0.308112881,0.58102176,1.162964192,0.55551524,1.904740339,1.8589911,1.203117138,0.891638176,1.711214796,1.547435051,1.791705427,0.401968851,0.774579449,0.361211149,1.457311693,0.988996496,0.75699233,0.501567911,0.952094556,0.876611259,0.552047521,,,,,0.928420258,0.743515176,0.950589919,0.781325863,0.078106218,0.093864384,0.142096126,0.685933273,Computer Engineering
0.992498104,0.667917087,0.3425877,0.310911988,0.916366418,0.471090347,0.947485388,0.329405757,0.340278938,0.753871583,1.578344931,0.870957649,1.602350707,0.798828665,0.821626046,1.000838751,0.502809566,1.046477984,1.438652919,1.991393438,1.566504351,0.581727496,0.548945643,0.248365409,0.752910517,0.471485474,0.476404717,0.344715873,0.489543288,1.501254923,,,,,0.665353394,0.483649987,0.944572862,0.800140882,0.220852427,0.02249048,0.026996778,0.729660315,Information Technology
0.775382664,0.888779964,0.355451303,0.964830449,0.723111093,0.795027242,0.599668771,0.348189883,0.795051336,0.696062137,0.804065402,1.118613437,1.692708712,1.609357434,1.835415718,0.83399295,1.386931028,1.995069298,1.175139817,0.667495024,0.623458373,0.994201211,0.601675518,1.552757055,1.327209465,0.663047115,0.831699225,0.694662946,0.934296481,0.464618013,,,,,0.649168996,0.930918308,0.648172119,0.632276004,0.002727461,0.11696675,0.839712782,0.040593006,Computer Engineering
0.830540438,0.407341774,0.553011841,0.708110858,0.453233338,0.551651512,0.920639334,0.35572402,0.919569387,0.497793442,0.644357552,1.222728727,0.911356959,1.952073146,0.882700809,1.804774987,1.955467522,1.04673754,1.053509607,1.825514134,0.535165004,0.498068489,0.503991189,1.382284191,0.400069434,0.995606851,1.800280318,0.372349686,0.968775183,0.908728964,,,,,0.684848734,0.823990453,0.678224514,0.635400207,0.482290398,0.105537477,0.149599976,0.262572149,Multimedia Arts
0.771300379,0.97395647,0.818038844,0.835580083,0.57840878,0.590168648,0.356337869,0.812628312,0.323144263,0.4011693,1.703959533,0.781889881,0.829267975,1.774560658,1.078980841,1.169515954,1.309258255,0.835740142,1.641344237,1.53457604,1.314264633,0.761526709,0.678373416,1.482787542,0.624091991,0.69021165,0.466538297,0.679146101,0.530390973,0.615624795,,,,,0.844568368,0.575992452,0.502713084,0.931996633,0.140046583,0.026247658,0.236865807,0.596839952,Computer Engineering
0.499331727,0.339900986,0.924615595,0.517551101,0.732632579,0.424261669,0.69118729,0.622145554,0.98130809,0.427414496,1.439867245,1.736905323,0.665764432,1.387746958,1.528766011,1.713245005,1.260365803,1.179495959,1.542485186,1.858313244,0.718971399,0.590375832,0.615576176,0.718229967,1.120023785,0.726864185,0.871148824,0.733818167,1.513653192,0.794270019,,,,,0.632442401,0.664651927,0.583023635,0.783795453,0.05858095,0.229794128,0.196294835,0.515330087,Multimedia Arts
0.697989921,0.582931478,0.709365031,0.407298028,0.406327339,0.692860475,0.788376726,0.713988476,0.478349986,0.369373476,1.889657938,1.163067103,0.63097577,1.600211602,0.531891861,1.575166819,0.639604322,1.562608586,1.848677343,1.315570929,1.318962196,0.677988425,0.447592147,0.65176303,0.216122205,1.09137083,0.504249161,1.115684522,0.884314781,0.485937006,,,,,0.425782451,0.652452306,0.484974035,0.640587176,0.379855858,0.054132727,0.533812302,0.032199113,Multimedia Arts
0.818992081,0.769536037,0.538051751,0.352414058,0.865601448,0.796801209,0.547807066,0.507851244,0.589264416,0.976972731,1.047003692,0.812468461,1.650550534,1.558000005,0.734759244,1.727696693,1.384669751,0.949963114,1.02229826,1.706162051,0.857487732,0.62522376,0.888081606,0.549061104,0.636008666,1.376630813,0.758531874,0.482439949,0.602403987,1.666873798,,,,,0.595111835,0.814013358,0.409126031,0.567641946,0.038575223,0.273014972,0.410142512,0.278267293,Information Technology
0.463542992,0.514349043,0.863803916,0.311430129,0.980824473,0.894631382,0.346085668,0.57651165,0.777533274,0.355609129,1.513255983,1.510061374,1.331029086,1.090048383,0.668152986,0.775226995,1.72243494,1.844615086,1.41626593,0.865945007,0.701459205,0.776698623,1.149748137,0.339473909,0.6553408,0.693542398,0.596110046,1.063442086,1.101193886,0.30793795,,,,,0.718724209,0.524890995,0.605823519,0.776431945,0.059718825,0.440440745,0.472972382,0.026868048,Computer Engineering
0.607430204,0.753235904,0.84169301,0.686297909,0.488735446,0.978582678,0.775150026,0.445503915,0.803701743,0.777741372,0.666591522,1.063021993,1.980119218,1.432941162,1.864829326,1.20237701,1.157165187,0.961272957,1.26184166,0.689371361,0.404907825,0.800706331,1.666652506,0.983424524,0.911408192,1.176625314,0.896976625,0.428250866,1.014144342,0.536152628,,,,,0.763821685,0.89745961,0.824916914,0.635365902,0.293305395,0.535434101,0.074998519,0.096261985,Computer Science
0.985437426,0.315937541,0.324361684,0.775596501,0.617152051,0.421942272,0.310145236,0.865495967,0.983305035,0.771844308,1.732054244,0.837484888,1.935571784,1.257289854,0.821465579,1.334442881,0.804874955,1.896018654,1.199432314,0.867736582,1.706831076,0.264592916,0.627825323,0.975149612,0.506969167,0.563057861,0.249628133,1.640996499,1.179407834,0.669757542,,,,,0.756839352,0.561919965,0.945314186,0.636114835,0.041394529,0.570443176,0.117123086,0.27103921,Multimedia Arts
0.898511942,0.652323339,0.948996416,0.826230928,0.56426456,0.386898724,0.89080025,0.763639015,0.793785892,0.419564366,0.556018,0.860004729,1.973599439,1.205765601,1.498919924,0.691469801,1.496059038,1.810836712,1.493723139,1.013718192,0.499588813,0.561001156,1.872938794,0.996240832,0.845787392,0.267528783,1.332689765,1.382825564,1.185696354,0.42532003,,,,,0.581356424,0.457238155,0.978470107,0.568451861,0.003510006,0.507681202,0.280620157,0.208188635,Multimedia Arts
0.595309701,0.687802564,0.8795395,0.812001724,0.340557998,0.79493572,0.699278687,0.423078097,0.688954875,0.706101754,0.652498605,1.312621652,0.618430757,0.617027589,1.51522789,1.769546423,1.157750733,1.119454712,1.190962272,1.37032777,0.388438749,0.902824538,0.543934279,0.501027466,0.516022976,1.406675659,0.809590412,0.47361677,0.820519263,0.967590842,,,,,0.948245913,0.652978264,0.933471039,0.441029603,0.011566045,0.170979261,0.321848096,0.495606598,Computer Science
0.415070509,0.757090177,0.892712062,0.650321916,0.331956562,0.794372518,0.92728884,0.549648512,0.787661634,0.333285434,1.333413667,0.816648154,1.432105118,0.791588949,0.877778662,0.820506269,1.351072219,0.558069218,1.615165566,1.3602853,0.553460689,0.618276296,1.278457512,0.514787642,0.291384386,0.65178763,1.25283419,0.306741916,1.272203949,0.453363276,,,,,0.735586923,0.952703782,0.53905623,0.825639897,0.496813228,0.310130364,0.004959925,0.188096483,Multimedia Arts
0.325176822,0.334125017,0.756612392,0.485781833,0.393577677,0.709550656,0.898745539,0.591515425,0.701593541,0.756555472,0.68512437,1.622197481,1.379668827,1.97791287,0.619994556,1.91519191,1.016245753,1.202802054,0.776985598,1.984532535,0.222786565,0.54201676,1.043874531,0.96083414,0.244016017,1.358925675,0.913346337,0.711475968,0.545128077,1.501408949,,,,,0.559475804,0.523507338,0.407563863,0.833640475,0.01994431,0.222640785,0.048979931,0.708434973,Multimedia Arts
0.761381949,0.802501442,0.564661802,0.399371367,0.679141177,0.315241474,0.543356569,0.940472871,0.860953343,0.56588749,1.467041032,1.075173302,1.473957247,1.848503575,1.47525551,1.10842819,0.562354141,0.870766376,1.032330024,1.544581557,1.116978559,0.862828125,0.832287355,0.738239399,1.001906764,0.349422536,0.305558817,0.818932154,0.888787985,0.87405938,,,,,0.571507248,0.911016136,0.921456165,0.730237994,0.364958288,0.21478418,0.217647757,0.202609775,Multimedia Arts
0.735527008,0.602986958,0.730743099,0.520953396,0.80033247,0.601533908,0.712457782,0.905333878,0.338243614,0.97981892,1.845190365,1.269390935,1.516398694,1.252069345,1.680992875,0.719236819,0.978133652,1.541397035,1.640298255,1.723986244,1.357187348,0.765426178,1.108097881,0.652269777,1.34535318,0.432645334,0.696878933,1.395478955,0.55482041,1.68919434,,,,,0.597696752,0.710985353,0.542569448,0.750262754,0.700499004,0.004884391,0.003084701,0.291531905,Computer Science
0.590771482,0.690641021,0.578306985,0.781349813,0.518776025,0.432483462,0.84266199,0.477752115,0.755362023,0.344253021,1.681730748,0.853509253,1.093225663,1.507475829,0.673032518,0.810781442,1.087419521,0.957296082,0.98517315,0.536933929,0.993518566,0.589468502,0.632220038,1.177865958,0.349153134,0.350649565,0.916327097,0.457350228,0.744162383,0.184841127,,,,,0.722505603,0.508031101,0.988288399,0.482029103,0.520785784,0.258324503,0.064961274,0.155928439,Multimedia Arts
0.683677095,0.305641505,0.840331781,0.904766475,0.955873743,0.349832657,0.729934304,0.913392205,0.624714695,0.376883554,0.799714391,1.655242538,0.95228328,1.860763787,0.563231153,1.261960097,1.804132972,1.978272801,0.877008126,1.801513469,0.546746411,0.50591082,0.800233905,1.683556692,0.538377871,0.441474854,1.316898545,1.806938955,0.547879864,0.678960798,,,,,0.469433812,0.570902654,0.848459776,0.873260812,0.330656437,0.02321098,0.531397693,0.114734889,Multimedia Arts
0.397553337,0.680860844,0.912552399,0.515310151,0.559785424,0.368464629,0.485122531,0.707096841,0.786475658,0.764032457,0.793676726,0.660839306,1.943487855,0.772073156,1.575932088,0.79316245,0.846752496,0.670814928,1.877718825,1.855952909,0.315528831,0.449939608,1.773534504,0.397857135,0.882183811,0.292252308,0.410778714,0.474331116,1.476780147,1.41800826,,,,,0.483230296,0.808811262,0.76740748,0.534527419,0.159337851,0.356072713,0.275944981,0.208644455,Computer Science
0.594527277,0.720421938,0.302806295,0.806288611,0.483579908,0.947478523,0.938107541,0.350624646,0.601972795,0.611847946,1.254623208,0.619022199,1.281529214,1.282413508,1.710896032,1.770704672,0.642716576,1.283744029,0.852003986,1.000925351,0.74590772,0.445957172,0.388055113,1.033995407,0.827354945,1.677704647,0.602937266,0.450112296,0.512883221,0.61241412,,,,,0.787236639,0.478431801,0.933036439,0.957975451,0.218301757,0.238809554,0.143771111,0.399117577,Computer Engineering
0.361835875,0.372821147,0.47106,0.497766093,0.974618796,0.319099685,0.799338202,0.999602197,0.706133977,0.635295664,1.874684622,1.274277836,0.817952056,1.226791935,0.944172931,1.826469376,1.09784364,0.508411622,1.840205509,0.543434787,0.678328151,0.475077725,0.385304496,0.610655428,0.920208685,0.582825803,0.877548361,0.508209374,1.299431634,0.345241764,,,,,0.762137845,0.419059897,0.881132361,0.728528917,0.052747952,0.1768203,0.577304178,0.193127571,Multimedia Arts
0.568747049,0.986227998,0.732617787,0.518002291,0.678280624,0.819384239,0.902024479,0.862074196,0.404702918,0.68983387,1.298421515,0.642329774,0.868357981,0.538713161,1.42875023,0.96672096,0.935635134,0.543180393,1.471126453,1.055807052,0.738473405,0.633483607,0.636174502,0.279054652,0.969093598,0.792115919,0.843965794,0.4682618,0.595369168,0.728331464,,,,,0.950172781,0.906067597,0.495232978,0.765568096,0.44983183,0.204459648,0.072575263,0.273133259,Information Technology
0.665816296,0.718767803,0.384881138,0.695635249,0.965193433,0.44118704,0.661339451,0.956959193,0.914496031,0.553247026,0.652983367,0.558298097,1.920965922,0.844352775,0.881082216,0.711566251,1.972985323,1.619053196,1.51555018,1.755448599,0.434766967,0.401286697,0.73934355,0.587361553,0.850414769,0.313933808,1.30481303,1.54936784,1.385964625,0.971196716,,,,,0.785282995,0.679680481,0.55218737,0.830631044,0.856731798,0.037862758,0.001047852,0.104357592,Multimedia Arts
0.461822236,0.41763257,0.479162491,0.332147341,0.897218101,0.741527862,0.574723873,0.708857573,0.308736054,0.312520101,0.863160149,1.886148147,1.630006723,1.628982009,1.142711169,1.830505483,1.086373334,1.580286911,1.416427871,1.496437555,0.39862655,0.787716898,0.781038081,0.541062042,1.025261144,1.357370816,0.62436469,1.120198345,0.437302352,0.467666815,,,,,0.610056427,0.647225372,0.555540927,0.675861395,0.001543964,0.343456539,0.623429619,0.031569878,Computer Engineering
0.550405052,0.411409778,0.607060903,0.617982608,0.835403555,0.666927221,0.622163283,0.659358876,0.617888217,0.328391677,1.29546514,1.784274614,1.979295304,1.36446051,1.193845349,1.099134658,0.594529767,0.735204033,1.563362747,1.886472948,0.713030558,0.734068023,1.201552794,0.843212865,0.997342649,0.733042823,0.369894592,0.484763305,0.965983421,0.619502016,,,,,0.47168365,0.967907817,0.667287427,0.580785262,0.060878257,0.551016109,0.13396432,0.254141313,Computer Engineering
0.84604835,0.902593157,0.322086128,0.437933845,0.615575519,0.332293663,0.491720204,0.540600967,0.38509507,0.984335854,0.752926013,0.632259125,0.68706778,1.34213,1.397279378,1.262757203,1.971447222,1.10322339,0.9707892,1.247302274,0.637011811,0.57067276,0.221295001,0.587764151,0.860130978,0.419606216,0.969400431,0.596403632,0.373846135,1.227764349,,,,,0.983936069,0.413542878,0.409074365,0.508712573,0.147341889,0.049055314,0.017201692,0.786401105,Information Technology
0.888162758,0.30456015,0.400387854,0.311788826,0.585128559,0.632905328,0.983084208,0.827621026,0.439057423,0.810182925,0.785770665,0.73930169,1.751634096,1.183091843,1.164761616,0.868238873,1.323953272,1.02168097,1.372543948,0.920910812,0.697892241,0.225161833,0.701333017,0.368874817,0.681535286,0.549513008,1.301557554,0.845564652,0.602625609,0.746106215,,,,,0.444735287,0.763451996,0.816309769,0.818130264,0.621697995,0.077865675,0.053113,0.24732333,Multimedia Arts
0.758238681,0.550617709,0.829058831,0.644415902,0.624353031,0.852558072,0.65880026,0.464662099,0.588015525,0.360878892,1.555192937,1.415992013,1.365265922,1.230289223,1.022382899,0.777388896,0.988822214,1.567871232,1.350903924,1.781573867,1.179207441,0.779670279,1.131885769,0.792817939,0.638327862,0.662769179,0.651436332,0.728530338,0.79435248,0.642932404,,,,,0.876675395,0.639676085,0.525232389,0.411338104,0.188824257,0.022206851,0.583314819,0.205654072,Computer Engineering
0.69156633,0.301932259,0.587626548,0.711300994,0.813174901,0.64214878,0.387962303,0.622332786,0.335398846,0.4838282,1.666905276,0.604314195,1.340855179,1.451750832,1.836717628,1.703514568,1.464723958,0.718256194,1.178099251,1.528934091,1.152775563,0.18246195,0.7879221,1.03263181,1.493572675,1.093909801,0.56825768,0.446994378,0.395133129,0.739741429,,,,,0.910755532,0.775010015,0.415848877,0.815394988,0.036110921,0.277138939,0.017913692,0.668836448,Computer Engineering
0.477210493,0.378718513,0.846751301,0.442972659,0.665195301,0.580520204,0.459096971,0.465459706,0.505737432,0.617017328,0.824458927,0.723965049,1.03293718,1.855638095,1.244582484,0.715149011,0.60958281,1.509646304,0.983553804,1.539312926,0.39344045,0.274178967,0.874640901,0.821996941,0.82789042,0.41515845,0.279857622,0.702679526,0.497419975,0.949782748,,,,,0.984406621,0.701106221,0.562846662,0.814911392,0.275905238,0.44816547,0.265295535,0.010633758,Computer Science
0.798983501,0.464756498,0.420992511,0.41135523,0.305635836,0.403713159,0.841419091,0.923363196,0.521775708,0.597239714,0.568716631,1.380021017,0.521234517,1.204157157,0.7943735,1.284184667,1.969744117,0.820320025,0.599084051,0.987244659,0.454395205,0.641373735,0.219435828,0.495336345,0.242789008,0.518442249,1.657380305,0.75745332,0.312587505,0.589621718,,,,,0.430715226,0.497878811,0.426733763,0.806183615,0.198921857,0.293308419,0.439710868,0.068058855,Multimedia Arts
0.828995054,0.590581769,0.745994718,0.943359308,0.35660117,0.898942583,0.705791469,0.585304543,0.797595344,0.386184569,1.480604394,0.914786768,0.759054583,0.670639741,1.916055958,1.355709339,1.576401891,1.680522434,0.853426101,0.68514358,1.22741372,0.540256388,0.56625071,0.632654241,0.683267795,1.218704855,1.112611006,0.983617415,0.680688685,0.264591878,,,,,0.907407541,0.585105296,0.470732521,0.728472632,0.116278999,0.200534735,0.055012409,0.628173857,Computer Engineering
0.500339113,0.808482057,0.828164813,0.822427304,0.548490446,0.778832056,0.35767966,0.904203887,0.899607502,0.303203747,1.460409933,0.828376977,1.694198576,1.009293445,1.208890474,1.487496055,0.709290431,0.950857383,1.902679453,1.130001349,0.730700211,0.669727922,1.403075647,0.830070487,0.663064876,1.158509611,0.25369876,0.859768942,1.711664711,0.342620643,,,,,0.825528411,0.683256279,0.76429497,0.895278553,0.11558021,0.21519282,0.188812994,0.480413975,Multimedia Arts
0.596092558,0.916495679,0.629946474,0.522761771,0.482631258,0.727637215,0.401425402,0.367065961,0.771498555,0.9454468,1.111295635,0.829363422,1.283111458,0.697442109,1.423561053,1.115425596,1.686408599,0.645200181,0.895006268,1.689013845,0.662435058,0.760107993,0.808291539,0.364596072,0.687055062,0.811625174,0.67696725,0.236831024,0.690496042,1.596872734,,,,,0.921331927,0.897837283,0.556941779,0.519538107,0.088589732,0.486430957,0.292100899,0.132878411,Information Technology
0.579831064,0.794859738,0.856085476,0.595667987,0.719451368,0.769948548,0.546699566,0.924515085,0.559182134,0.428747359,0.877787998,1.869793411,1.256532164,0.990634374,0.709672196,0.631316289,1.365443524,1.300819477,1.45418202,0.690449933,0.508968749,1.486223501,1.075698936,0.590089183,0.510574632,0.48608106,0.746487382,1.202627229,0.813152605,0.296028586,,,,,0.829577381,0.480634431,0.617619251,0.617180932,0.634864512,0.100980874,0.122028683,0.142125931,Computer Engineering
0.597141719,0.87137818,0.61844349,0.372730596,0.541738567,0.56929571,0.606251185,0.885416765,0.914993227,0.932342114,0.586377947,1.375116036,0.601112169,1.772292775,1.15907169,1.79249849,1.049969089,1.655731728,0.541602362,0.849009294,0.350150735,1.198246108,0.371753908,0.660587743,0.627913836,1.0204617,0.636545004,1.466012631,0.495562493,0.79156712,,,,,0.428237484,0.849553091,0.551427017,0.575873434,0.22331158,0.152482492,0.426519103,0.197686824,Multimedia Arts
0.751873942,0.343382394,0.881047713,0.593942135,0.846608117,0.385083726,0.625437301,0.894691901,0.52456697,0.360717979,1.963613698,1.18517977,1.843824129,1.322164417,0.792686356,1.152047622,1.78039906,1.036202898,1.487897885,1.568341561,1.476389971,0.406969867,1.624497032,0.785289157,0.671094704,0.44363479,1.113527983,0.92708234,0.780502085,0.565728998,,,,,0.666613945,0.792098019,0.778195173,0.817671204,0.265360576,0.406350471,0.318485117,0.009803836,Multimedia Arts
0.629844799,0.41519994,0.977883901,0.552467016,0.587147886,0.385220934,0.872939732,0.946935555,0.639248156,0.370085571,0.556552288,0.808980366,1.116574657,0.797845501,0.640504832,1.55700589,1.357684443,0.512296894,1.271197619,1.874643695,0.350541564,0.335888599,1.091880381,0.440783323,0.376071058,0.599791264,1.185176694,0.485112143,0.812610734,0.693778582,,,,,0.904268468,0.498387974,0.498756002,0.816937324,0.233147701,0.024747808,0.154904484,0.587200007,Multimedia Arts
0.835448326,0.798160994,0.510616123,0.777756341,0.784980913,0.796087227,0.334237415,0.821607486,0.50218213,0.939593229,1.910679266,0.913046954,0.733617108,1.538931452,0.539464879,1.740143257,1.587931689,0.988974763,1.188102807,1.954655523,1.596273794,0.728758464,0.374596723,1.196913696,0.423469633,1.38530582,0.530746182,0.812549068,0.596643998,1.836581094,,,,,0.962003698,0.70241344,0.901752446,0.456847425,0.069232171,0.25358145,0.373488363,0.303698016,Information Technology
0.412569193,0.975656389,0.884609923,0.700018349,0.399763236,0.954636183,0.69887232,0.492411544,0.621906487,0.475082293,0.752353654,1.453055729,0.758076605,0.86789594,1.017276354,1.833414907,1.841876499,0.923419008,0.857265062,1.559568822,0.31039794,1.417683105,0.670602087,0.607543083,0.406669688,1.75024421,1.287236502,0.454702179,0.533138703,0.740923533,,,,,0.738850376,0.761175353,0.980126325,0.923696892,0.111874035,0.237642547,0.160497348,0.48998607,Computer Engineering
0.563259063,0.758603792,0.682878162,0.777049663,0.333664735,0.68399809,0.74869626,0.921811413,0.867000466,0.75300339,1.702338383,1.380886331,1.409306925,1.011429569,1.263087615,0.699411882,1.249510663,1.039305114,0.887295986,1.645755764,0.958857522,1.047545607,0.962384923,0.785931006,0.421447794,0.478396391,0.93550396,0.958043316,0.769286034,1.23925967,,,,,0.637503992,0.758456951,0.587462331,0.656062537,0.100935357,0.25128049,0.435379163,0.21240499,Multimedia Arts
0.619590398,0.591005896,0.69218035,0.549332741,0.336376187,0.834647017,0.485140079,0.727687344,0.893416114,0.798250393,0.97924331,1.286503182,1.185169764,0.711616336,0.989342375,1.097441973,0.670407483,0.742208224,1.27489649,1.850603123,0.606729752,0.760330965,0.820351222,0.390914153,0.332791216,0.91597667,0.325241539,0.540095531,1.139013068,1.477244671,,,,,0.801175142,0.77411496,0.631008824,0.676147248,0.038769503,0.682200483,0.267716394,0.011313619,Computer Science
0.434504164,0.716974012,0.979047236,0.670327328,0.930568121,0.564851186,0.495308431,0.966775847,0.420304143,0.815480736,1.137123893,0.759881157,1.08963858,1.963218119,0.83075464,1.974702708,1.814973005,1.206089041,1.39767687,0.700935431,0.494085066,0.544815042,1.06680764,1.315998755,0.773073784,1.115413167,0.898971431,1.166017754,0.587449379,0.571599341,,,,,0.91788903,0.546523125,0.675383466,0.950008098,0.032633067,0.649540775,0.138952706,0.178873452,Information Technology
0.938201913,0.350351472,0.749157409,0.61320336,0.385301859,0.637132885,0.391134152,0.612807818,0.302441038,0.913266739,1.314471598,1.933391517,1.122142539,1.890550584,1.313120935,0.513893837,1.334436606,1.068987298,1.876125386,1.823360586,1.233239768,0.677366565,0.840661397,1.15929197,0.505947937,0.327418663,0.52194373,0.655083774,0.567417309,1.665214576,,,,,0.786115833,0.645609574,0.942418794,0.491095214,0.017279502,0.212852781,0.181033566,0.588834152,Computer Science
0.456672205,0.355218943,0.777728272,0.360568653,0.5985996,0.824607923,0.9311969,0.748789632,0.332450624,0.51383068,0.605562502,0.509518486,1.996123474,0.697475497,1.483556999,0.914072418,1.556239407,0.779116255,0.920116542,1.857298157,0.276543563,0.180990618,1.55244166,0.2514878,0.888056625,0.753751358,1.449165311,0.583394174,0.305893319,0.954336776,,,,,0.881825195,0.795105847,0.678388591,0.782196483,0.168333,0.040568106,0.728175161,0.062923733,Multimedia Arts
0.332470721,0.543198055,0.682739695,0.348664106,0.712525457,0.500264364,0.356747956,0.629768317,0.766548697,0.753005567,0.932849658,1.013780885,1.767649002,0.717605059,1.718371596,0.677050184,0.837961239,0.903188399,1.537742581,1.453806176,0.310145198,0.550683805,1.20684414,0.250203126,1.224383507,0.33870408,0.298940959,0.568799437,1.178754571,1.094724144,,,,,0.5793217,0.594332931,0.451126217,0.737306237,0.057175171,0.132430602,0.445903703,0.364490524,Information Technology
0.428029912,0.63998558,0.567745219,0.341467572,0.619890781,0.55864253,0.350529914,0.567966604,0.3187429,0.754362715,1.91971833,0.849874757,1.272611728,1.40549559,0.862852675,0.951133764,0.923246578,1.527138477,1.587602526,1.407891827,0.821696868,0.54390759,0.722519224,0.479931167,0.534874419,0.531343773,0.323625544,0.867363654,0.506037032,1.062061101,,,,,0.813339267,0.995349096,0.865545554,0.827411779,0.377618471,0.314791791,0.198503725,0.109086014,Information Technology
